Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Evocative PHX1,arizona,33.65756691169462,-112.111873626709,69.0,1.15,https://evocative.com/data-centers/phoenix-az-data-center-phx1/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/px1-evocative-data-center/,Hyperscale,P1,543996.0
Southwest Crossing Data Center Campus,arizona,32.776898,-111.604951,400.0,1.22,https://www.ryancompanies.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/southwest-crossing-data-center-campus/,Hyperscale,P1,3153600.0
Raeden Phoenix,arizona,33.4419876,-112.0440041,1.3,1.91,https://raeden.com/data-centers/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/raeden-phoenix/,Small,P1,10249.2
QTS Phoenix-Van Buren,arizona,33.451943,-112.0719113,32.0,1.22,https://qtsdatacenters.com/data-centers/phoenix-van-buren?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/qts-phoenix-2/,Hyperscale,P1,252288.0
Edged Phoenix,arizona,33.3357211,-111.6878807,36.0,1.22,https://www.edged.us/phoenix?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/edged-phoenix/,Hyperscale,P1,283824.0
Cogent Data Center - Phoenix 2,arizona,33.4002292,-112.0479412,12.0,1.68,https://www.cogentco.com/en/cogent-phoenix?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/cogent-data-center-phoenix-2/,Midsize/Colo,P1,94608.0
RadiusDC Phoenix I DC2,arizona,33.415384,-112.012343,50.0,1.22,https://phoenixnap.com/colocation/phoenix?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/phoenixnap-phx02/,Hyperscale,P1,394200.0
DataBank PHX1 - Downtown Phoenix,arizona,33.484149,-112.074924,0.78,1.91,https://www.databank.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/zcolo-3110n-central/,Small,P1,6149.52
Omnis Data Center,arizona,33.394427,-111.952453,1.25,1.91,https://www.omnis.com/colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/omnis-network/,Small,P1,9855.0
EdgeCore PH03,arizona,33.34493991594879,-111.62170333865,72.0,1.22,https://edgecore.com/locations/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/edgecore-ph03/,Hyperscale,P1,567648.0
Compass Goodyear Campus,arizona,33.4424004,-112.3786588,350.0,1.22,https://www.compassdatacenters.com/markets/north-america/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/compass-goodyear-campus/,Hyperscale,P1,2759400.0
EdgeCore PH02,arizona,33.34507232655329,-111.6196997389686,108.0,1.22,https://edgecore.com/locations/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/edgecore-ph02/,Hyperscale,P1,851472.0
Novva Mesa,arizona,33.33908510219398,-111.6393690795214,96.0,1.22,https://www.novva.com/data-center-facilities/mesa-az/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/novva-mesa/,Hyperscale,P1,756864.0
EdgeCore PH01,arizona,33.3441065101828,-111.6195540716901,26.0,1.68,https://edgecore.com/locations/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/edgecore-ph01/,Midsize/Colo,P1,204984.00000000003
CyrusOne PHX8 - Chandler,arizona,33.26628697937595,-111.8832210074993,18.0,1.68,https://www.cyrusone.com/data-centers/north-america/chandler-arizona?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/cyrusone-phx8/,Midsize/Colo,P1,141912.0
2500 W Frye Rd,arizona,33.3008813,-111.8863212,1.0,1.91,https://lpc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/2500-W-Frye-Rd/,Small,P4,7884.0
5CDC Phoenix - PHX01,arizona,33.4482266,-112.0776781,18.0,1.68,https://5c.ai/datacenters?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/5cdc-phoenix-phx01/,Midsize/Colo,P1,141912.0
ColoBarn Phoenix Data Center,arizona,33.3322739,-111.9579315,2.0,1.91,https://www.colobarn.com/data-centers/#arizona?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/colobarn-phoenix-data-center/,Small,P1,15768.0
Liquid Web Phoenix,arizona,33.540714,-111.9247362,1.0,1.91,https://www.liquidweb.com/data-centers/phoenix-web-hosting/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/liquid-web-phoenix/,Small,P4,7884.0
PhoenixNAP West University,arizona,33.4214579,-111.9743414,50.0,1.22,https://phoenixnap.com/colocation/phoenix?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/phoenixnap3/,Hyperscale,P3,394200.0
Microsoft El Mirage Campus,arizona,33.5615855388191,-112.3377024293308,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-el-mirage-campus/,Hyperscale,P2,394200.0
Microsoft Goodyear Campus,arizona,33.49216087345456,-112.4386791440974,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-campus/,Hyperscale,P2,394200.0
EdgeCore PH05,arizona,33.34358490719114,-111.6250385765678,1.0,1.91,https://edgecore.com/locations/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/edgecore-ph05/,Small,P4,7884.0
EdgeCore PH04,arizona,33.34408846315323,-111.6235916138192,1.0,1.91,https://edgecore.com/locations/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/edgecore-ph04/,Small,P4,7884.0
Buckeye Tech Corridor,arizona,33.4283365411289,-112.7256728384276,1800.0,1.22,https://www.tract.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/buckeye-tech-corridor/,Hyperscale,P1,14191200.0
Microsoft Goodyear (PHX70),arizona,33.4926119,-112.4384401,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-2/,Hyperscale,P2,394200.0
Microsoft GoodyearAirpark (PHX10),arizona,33.4079525,-112.364793,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-1/,Hyperscale,P2,394200.0
Microsoft Goodyear Airpark Campus,arizona,33.41017715910144,-112.3648359175751,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-airpark-campus/,Hyperscale,P2,394200.0
QTS Phoenix Campus,arizona,33.4623678,-111.9957938,15.0,1.68,https://www.qtsdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/qts-phoenix-campus/,Midsize/Colo,P2,118260.0
Iron Mountain Data Centers AZP-3,arizona,33.4588094,-111.9717848,36.0,1.22,https://www.ironmountain.com/data-centers/locations/phoenix-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/iron-mountain-azp-3/,Hyperscale,P1,283824.0
CGI Phoenix Data Center,arizona,33.3559967,-111.9741183,20.0,1.14,https://www.cgi.com/en/managed-it-outsourcing-services?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/cgi-phoenix-data-center/,AI Specialized,P3,157680.0
Aligned PHX07,arizona,33.56371397168881,-112.3867484514537,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/aligned-phx07/,Midsize/Colo,P2,118260.0
Southwest Crossing Data Center 3,arizona,32.774609,-111.601674,1.0,1.91,https://www.ryancompanies.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/southwest-crossing-data-center-3/,Small,P4,7884.0
Vantage Phoenix Campus (AZ1),arizona,33.4473013,-112.3726849,176.0,1.22,https://vantage-dc.com/data-center-locations/north-america/phoenix-arizona/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/vantage-az1-phoenix/,Hyperscale,P1,1387584.0
491st Ave & Thomas Rd,arizona,33.4790452,-113.11006,1.0,1.91,,https://www.datacentermap.com/usa/arizona/phoenix/491st-ave-thomas-rd/,Small,P4,7884.0
Southwest Crossing Data Center 1,arizona,32.779138,-111.604755,1.0,1.91,https://www.ryancompanies.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/southwest-crossing-data-center-1/,Small,P4,7884.0
Southwest Crossing Data Center 2,arizona,32.774678,-111.608103,1.0,1.91,https://www.ryancompanies.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/southwest-crossing-data-center-2/,Small,P4,7884.0
Hostrunway Phoenix,arizona,33.2761127,-111.8848676,20.0,1.14,https://www.hostrunway.com/data-centers.php?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/hostrunway-phoenix/,AI Specialized,P3,157680.0
ClearData Data Center,arizona,33.5113742,-111.9891172,1.0,1.91,https://www.cleardata.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/cleardata/,Small,P4,7884.0
NexusTek Data Center,arizona,33.6796512,-112.100983,1.0,1.91,https://www.nexustek.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/cybertrails/,Small,P4,7884.0
Apple Mesa Data Center,arizona,33.3470151,-111.6040335,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/apple-mesa-data-center/,Hyperscale,P2,394200.0
Pinal Airpark Road,arizona,32.50379417981912,-111.2735249742241,1.0,1.91,https://bealeinfra.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/pinal-airpark-road/,Small,P4,7884.0
Windstream Phoenix,arizona,33.4419876,-112.0440041,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/windstream-phoenix/,Small,P4,7884.0
Johnson Road and Southern Avenue,arizona,33.39571384522124,-112.7078708146277,20.0,1.14,https://www.arizonalandconsulting.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/johnson-road-and-southern-avenue/,AI Specialized,P3,157680.0
Phoenix Internet,arizona,33.49262,-112.122203,15.0,1.68,https://www.phoenixinternet.com/colocation-services/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/phoenix-internet/,Midsize/Colo,P3,118260.0
Amazon AWS - Loop 202 & Dobbins Road,arizona,33.36300253163908,-112.1919025166041,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/amazon-aws-loop-202-dobbins-road/,Hyperscale,P2,394200.0
Hassayampa Ranch,arizona,33.50085860534102,-112.7420487912697,20.0,1.14,https://arizonalandconsulting.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/hassayampa-ranch/,AI Specialized,P3,157680.0
Microsoft Goodyear Airpark (PHX15),arizona,33.41259347478222,-112.3645354925695,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-phx15/,Hyperscale,P2,394200.0
Aligned PHX08,arizona,33.6641057,-112.1279316,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/aligned-phx08/,Midsize/Colo,P2,118260.0
QTS Glendale,arizona,33.5766588,-112.4024126,15.0,1.68,https://qtsdatacenters.com/data-centers/glendale?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/qts-glendale/,Midsize/Colo,P2,118260.0
Aligned PHX09,arizona,33.6650259,-112.1282816,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/aligned-phx09/,Midsize/Colo,P2,118260.0
Microsoft Goodyear (PHX71),arizona,33.49151301163371,-112.4385814834791,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-phx71/,Hyperscale,P2,394200.0
Microsoft Goodyear Airpark (PHX13),arizona,33.41107995716803,-112.3649324595281,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-phx13/,Hyperscale,P2,394200.0
Aligned PHX06,arizona,33.26851069462212,-111.8877239727182,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/aligned-phx06/,Midsize/Colo,P2,118260.0
NTT Pecos Road Campus,arizona,33.29586031025507,-111.613623068493,50.0,1.22,https://services.global.ntt/en-us/services-and-products/global-data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/ntt-mesa-campus/,Hyperscale,P3,394200.0
Microsoft El Mirage (PHX83),arizona,33.560515076733,-112.3385624523669,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-el-mirage-phx83/,Hyperscale,P2,394200.0
Microsoft El Mirage (PHX82),arizona,33.56192910869255,-112.3382674399791,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-el-mirage-phx82/,Hyperscale,P2,394200.0
Lumen Phoenix 3,arizona,33.439188,-112.047717,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/global-crossing/,Midsize/Colo,P2,118260.0
Aligned Waddell Campus,arizona,33.56424299368399,-112.3890375961201,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/aligned-waddell-campus/,Midsize/Colo,P2,118260.0
Aligned PHX14,arizona,33.56486877602454,-112.3867308715361,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/aligned-phx14/,Midsize/Colo,P2,118260.0
ColoHouse Phoenix,arizona,33.2708361,-111.881638,20.0,1.14,https://colohouse.com/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/colohouse-phoenix/,AI Specialized,P3,157680.0
Prologis Sky Harbor Business Center,arizona,33.4419876,-112.0440041,1.0,1.91,https://www.prologis.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/prologis-sky-harbor-business-center/,Small,P4,7884.0
Aligned PHX13,arizona,33.56494029530727,-112.3911082367641,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/aligned-phx13/,Midsize/Colo,P2,118260.0
QTS Avondale,arizona,33.41812701255943,-112.3121127861912,15.0,1.68,https://qtsdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/qts-avondale/,Midsize/Colo,P2,118260.0
Compass Goodyear - Building 8,arizona,33.43646070438994,-112.3786081903239,15.0,1.68,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/compass-goodyear-building-8/,Midsize/Colo,P2,118260.0
Compass Goodyear - Building 6,arizona,33.44704859837201,-112.3785997467854,15.0,1.68,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/compass-goodyear-building-6/,Midsize/Colo,P2,118260.0
Aligned PHX04,arizona,33.26613887423284,-111.887687104687,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/aligned-phx04/,Midsize/Colo,P2,118260.0
Aligned PHX12,arizona,33.56372445944491,-112.3910867790914,15.0,1.68,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/aligned-phx12/,Midsize/Colo,P2,118260.0
Compass Goodyear - Building 3,arizona,33.4395982,-112.3801264654407,15.0,1.68,https://www.compassdatacenters.com/markets/north-america/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/compass-goodyear-building-3/,Midsize/Colo,P2,118260.0
Compass Goodyear - Building 5,arizona,33.44549997334736,-112.3784661171103,15.0,1.68,https://www.compassdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/compass-goodyear-building-5/,Midsize/Colo,P2,118260.0
Compass Goodyear - Building 1,arizona,33.4395982,-112.3770602,15.0,1.68,https://www.compassdatacenters.com/markets/north-america/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/compass-goodyear-building-1/,Midsize/Colo,P2,118260.0
Compass Goodyear - Building 2,arizona,33.4395982,-112.3786651980017,15.0,1.68,https://www.compassdatacenters.com/markets/north-america/phoenix/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/compass-goodyear-building-2/,Midsize/Colo,P2,118260.0
Vermaland Pinal County,arizona,32.55270675287139,-111.4281207494849,1.0,1.91,https://vermaland.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/vermaland-pinal-county/,Small,P4,7884.0
Microsoft Goodyear Airpark (PHX12),arizona,33.41029184289314,-112.3649324595281,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/arizona/phoenix/microsoft-goodyear-phx12/,Hyperscale,P2,394200.0
