Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Rackspace Dallas 2,texas,32.9648228,-96.715786,14.0,1.68,https://www.rackspace.com/about/data-centers/dallas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/rackspace-dallas-2/,Midsize/Colo,P1,False,5,110376.0
Cogent Data Center - Irving,texas,32.8314235,-96.9069108,1.6,1.91,https://www.cogentco.com/en/cogent-dallas?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/cogent-data-center-irving/,Small,P1,False,5,12614.400000000001
ColoCrossing DFW1,texas,32.8079815,-96.8573625,11.1,1.68,https://www.colocrossing.com/datacenter/dallas-tx/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/colocrossing-dfw1/,Midsize/Colo,P1,False,5,87512.40000000001
Epic.io Dallas Data Center,texas,32.8339448,-96.8699043,15.0,1.68,https://www.epic.io/dallas-75235/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/epic-servers/,Midsize/Colo,P3,False,1,118260.0
5CDC Dallas-Fort Worth - DFW01,texas,32.6361796,-97.3086258,144.0,1.22,https://5c.ai/datacenters?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/5cdc-dallas-fort-worth-dfw01/,Hyperscale,P1,False,5,1135296.0
VAZATA Dallas II,texas,32.980144,-96.8534425,0.562,1.91,https://www.vazata.com/data-centers/dallas-data-center-dal2/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/hdcs-dallas-ii/,Small,P1,False,5,4430.808
STACK Infrastructure DFW02C,texas,32.582147,-96.733688,36.0,1.22,https://www.stackinfra.com/locations/americas/dallas-fort-worth/dfw02/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/stack-infrastructure-dfw02c/,Hyperscale,P1,False,5,283824.0
STACK Infrastructure DFW02B,texas,32.582147,-96.733688,36.0,1.22,https://www.stackinfra.com/locations/americas/dallas-fort-worth/dfw02/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/stack-infrastructure-dfw02b/,Hyperscale,P1,False,5,283824.0
STACK Infrastructure DFW02D,texas,32.582147,-96.733688,36.0,1.22,https://www.stackinfra.com/locations/americas/dallas-fort-worth/dfw02/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/stack-infrastructure-dfw02d/,Hyperscale,P1,False,5,283824.0
STACK Infrastructure DFW02E,texas,32.582147,-96.733688,36.0,1.22,https://www.stackinfra.com/locations/americas/dallas-fort-worth/dfw02/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/stack-infrastructure-dfw02e/,Hyperscale,P1,False,5,283824.0
STACK Infrastructure DFW02A,texas,32.582147,-96.733688,36.0,1.22,https://www.stackinfra.com/locations/americas/dallas-fort-worth/dfw02/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/texas/dallas/stack-infrastructure-dfw02a/,Hyperscale,P1,False,5,283824.0
